Comment,Id
"I ""updated"" to SuperDuperNetwork blast about a month ago. Since then my WiFi is at a CRAWL and that is saying it nicely. There is no way I am getting the promised speed. Dial up was faster and of course, no answer from SuperDuperNetwork. As soon as I figu",001B000001LLaq6IAD
My husband and I are paying $30 more a month now that our 1 year agreement is up & because I won't sign up for a 1 year contract it will be $30 more each month. This is the only service for internet in our area and it has been the worst service I have eve,001B000001LLaq7IAD
When we moved to another address we closed the SuperDuperNetwork account and our online access to our account was ceased. They didn't even send paper bills and we were charged with late payment unnecessarily. Not going to use SuperDuperNetwork services ag,001B000001LLaq8IAD
"I have been having problems with SuperDuperNetwork on demand for a long time. Items scroll and literally choose themselves. I have looked at programs to watch, and it will buy the item just by clicking info on it. I let most of this go. I have even paid f",001B000001LLaq9IAD
"If I could choose lower than one star I would. Absolute worst internet I have ever had. One minute it works fine then next it doesn't work at all. Every morning doesn't work, sometimes loads up to 50% then stops. Apartments need new choices besides SuperD",001B000001LLaqAIAT
I've been complaining for months about slow internet around 1 to 5 mbps and not able to open emails half the time. Finally they agreed to send someone out after I went and got another modem from SuperDuperNetwork and bought a new wifi router and still no ,001B000001LLaqBIAT
Although we are writing here but there will be no effect. SuperDuperNetwork connection is very poor. Wifi always loses connection. Planning to move to WATNet.,001B000001LLaqCIAT
"Alright so for starters, I have 50 mbps down. I just replaced my router I think for the 5th time in a 1 year span. Still the same ** issue. I am getting 2-5 mbps with a few bursts of 40 mbps. These bursts last for about 10 seconds. I have an idea for Supe",001B000001LLaqDIAT
I called SuperDuperNetwork about why my internet bill has increased $250.00 each month. Internet. When I signed up for SuperDuperNetwork I was told my bill would not exceed a certain amount. And so I agreed. But each month my bill is higher than the amoun,001B000001LLaqEIAT
"Do not get SuperDuperNetwork. They--this business is not recommendable, the internet is poor poor poor, channels are horrible, options and price is way too high. Be aware of this big American scam!",001B000001LLaqFIAT
"I have been facing extremely slow internet connection and frequent disconnections for the last two and a half months. I have spent at least 10 hrs on the call to their customer care. Three technician visits and one scheduled, the trouble with service cont",001B000001LLaqGIAT
SuperDuperNetwork is throttling customers internet speeds down by ridiculous proportions. I remember the day I signed up the speed they sold me was 25 mbps. They later made me happy when I got a letter in the mail informing me that my speeds were increasi,001B000001LLaqHIAT
"SuperDuperNetwork seems to get a lot of hate, but I have never had an issue with them. I've been a customer on and off for the past 12 years, and my parents were customers before that. My spouse was in the Army so we moved every 9-36 months. We got SuperD",001B000001LLaqIIAT
"I have called SuperDuperNetwork no less than 50 times over the last two months with the same problem. For no apparent reason, the internet modem will reset when a new device attached. After several attempts to watch this pattern, I begin to feel that this",001B000001LLaqJIAT
"Since I have had SuperDuperNetwork, I have hated this company. Prices are ridiculous and speeds are not as promised. They use speed throttling to fool speed tests, but actual internet speeds are not close to what was promised or what speed tests show them",001B000001LLaqKIAT
"I have a SuperDuperNetwork SpecialtyMobility internet account and I moved from one apartment to another and called SuperDuperNetwork customer support and informed then about the move and they said all set to go. And I asked her, ""Do I need to do anything ",001B000001LLaqLIAT
SuperDuperNetwork is the ** internet service I ever had in my life. When I started with them it was $30 for 25mbps. Now it's $35 for 6 ** Mbps. Now I pay $66 dollar for 25 Mbps. Still I cannot watch any online videos at night without buffering. This ** Su,001B000001LLaqMIAT
"SuperDuperNetwork has not provided the service they promise. I purchased a 100mb/sec internet plan and have not received consistent service since going with SuperDuperNetwork in 2008. Constant data hits (which they can't seem to detect) and, when calling ",001B000001LLaqNIAT
"SuperDuperNetwork charged me for the Mayweather-Pacquiao Fight that did not play. They claimed that shows up in their system as the event did play for 54 minutes, when in fact it did not. I have an SD box so I ordered it on the phone in Standard Definitio",001B000001LLaqOIAT
"I went into the local SuperDuperNetwork store and wanted to cancel my service because my health has deteriorated in the last couple years. Upon dealing with 3 different people, I was then directed to the person at the last stop to wring me out on why not ",001B000001LLaqPIAT
"So, I was a loyal SuperDuperNetwork customer for over 10 years, beginning in 2000. Then, I started having trouble with some of my services and decided to give WATNet U-Verse a shot, since they finally showed up in my community. Loved it, loved them, and l",001B000001LLaqQIAT
"Service was disconnected for nonpayment. Death in the family caused unexpected financial problems. 2 weeks later, a rep left a note to get the equipment! I plan to pay the bill in july... this is June. Called and waited 1 hr. No answer. Why the rep??",001B000001LLaqRIAT
"This is a 3 story residence, with extremely light internet activity, but I have experienced NOTHING BUT PROBLEMS with SuperDuperNetwork! I went to the extreme of paying an additional $12 a month to boost my internet speed, with absolutely NO positive chan",001B000001LLaqSIAT
"Every day I have problems with my internet and home phone. I go on Youtube and it stops working, keeps breaking up two to five minutes to get on a site. SuperDuperNetwork cable has been out to my house so many times I can't remember. It took three or four",001B000001LLaqTIAT
"I added internet service to my SuperDuperNetwork service. It's been a month & 90% of the time I try to access the internet, I have to either reset my modem or call them to fix the connection. THIS is a such a rip off. Unfortunately, I didn't cancel in tim",001B000001LLaqUIAT
I tried to reach SuperDuperNetwork customer support because my data usage has gone through the roof for no apparent reason. By phone: I called the support number on the website. Support said for data usage issues I should press 1. I pressed 1. Then I was ,001B000001LLaqVIAT
This is the first time writing a review about any company. I was having issues with connecting to my interest and had to call 5 times before giving up. 3 of their reps hung up on me and the other two transfer me to other department. I hate SuperDuperNetwo,001B000001LLaqWIAT
"For anyone who wants a good laugh please read. There are many things that are common complaints made by customers, like taking hours on the phone, or bait and switch pricing, or never getting an issue fixed. And we know SuperDuperNetwork knows, but they n",001B000001LLaqXIAT
"I contact both providers the same day to request an estimate. Both of them asked for my credit card #. They assure me it's only to make a computer to process the request & give the best rate. Well, a few days later, they both charge my credit card. I call",001B000001LLaqYIAT
I needed a new on demand box. Tried to order over the phone. I received 2 remotes which was not even the correct address. Tried calling again. This time I received 1 remote. Still no box. Ok off to the local SuperDuperNetwork office. After half hour in li,001B000001LLaqZIAT
"First, I updated the internet to Business, expecting to have a faster speed. Nothing has change but the bill, yes went up very high. The home phone was added to the business and have it back to the residential took me 2 months and several calls. Finally I",001B000001LLaqaIAD
It is so Shaming. I was about to go with ThunderNetworks for my business with one phone line and internet they were offering me 112$ month to month. Just called to ask the price from SuperDuperNetwork the guy there told me that taxes in ThunderNetworks ar,001B000001LLaqbIAD
"I tried contacting SuperDuperNetwork/SpecialtyMobility's service phone number. The person who answered was unable to help and when I asked to speak to a supervisor, I was told the wait time was 10 minutes. In the meantime I asked to speak to someone in th",001B000001LLaqcIAD
"From the first day, our experience with SuperDuperNetwork has been terrible. The first installer was hours late. He did a sloppy installation, leaving a giant coil of cable and not installing connectors correctly. The second technician said the first was ",001B000001LLaqdIAD
"I was not home when the SuperDuperNetwork Tech comes to install internet service for my new house. I have an antenna cable connected from the outside box to a three-way splitter in the basement to my living room, family room and new bed room in the baseme",001B000001LLaqeIAD
"This company is garbage and they know it. They provide the minimum in order to get subscriptions and they charge out the ass. I have had internet on and off for the last few months and every time I call them about it, somehow it becomes an issue with my e",001B000001LLaqfIAD
"I moved to a new apt and - even though I have FIOS -- SpecialtyMobility pop up asking me to sign up. Continues to pop up and pop up. I clicked on the ""manage my preferences"" click and opted out. But Nooooo. A day later, there it is. Same laptop, same emai",001B000001LLaqgIAD
"I have been a long time customer with SuperDuperNetwork - 11+ years at one location. Overall my service with them has been great! Their Customer Service Department has always been helpful and would ""talk me off the ledge"" whenever I was upset (which was n",001B000001LLaqhIAD
I moved to another unit within the same building. I made a moving request online on May 30th. The system gave me 4th of June as a re-connection date. It also gave me a confirmation page and a confirmation number **. It was also written that I was going to,001B000001LLaqiIAD
SuperDuperNetwork is the worst company I have had the opportunity to deal with. I have called to disconnect my account with them several times over the past few months and still charged me for services I didn't use. I have had dishNET since December but S,001B000001LLaqjIAD
My daughter had an appointment with a SuperDuperNetwork for an install on Friday May 29th. The tech showed up was incompetent and said that someone would be out Monday to fix the problem. The tech showed up Monday called the wrong phone number when he arr,001B000001LLaqkIAD
"I have been a SuperDuperNetwork customer over 20 years and satisfied with the service. 2 months ago I started having problems with my internet and home service. Television was never interrupted. I was told since I live close to RR tracks, the signal could",001B000001LLaqlIAD
"So, after having gone over SuperDuperNetwork's measly 300Gb data cap for a full year, I call up to cancel. I'm transferred to customer retention, where I explain my problem. Which is: I signed up for unlimited Internet. You changed the unlimited to limite",001B000001LLaqmIAD
"Having slow internet connections since last few days, have results from speedtest. Called SuperDuperNetwork rep to discuss about this. There was no resolution. Calls got disconnected multiple times. Seems like SuperDuperNetwork reps do not want to work on",001B000001LLaqnIAD
"I tried SuperDuperNetwork under the 30 day free trial. The service did work well! But for other reasons I cancelled the account within the 30 day period. Their technician came out to take back the equipment - so far so good. But they kept billing me, and ",001B000001LLaqoIAD
"SuperDuperNetwork is terrible. I don't usually do reviews, but this time I feel that the potential SuperDuperNetwork customers should know what they are getting into once they sign up for SuperDuperNetwork services. I have been with SuperDuperNetwork the ",001B000001LLaqpIAD
SuperDuperNetwork has told me that they will review my recorded conversation with their sales rep. I told him NO. But they sent me equipment anyway and upgraded me to a service I did not agree to. The box has never been opened. Four times they promised to,001B000001LLaqqIAD
"In April, 2014 I signed up with a SuperDuperNetwork door-to-door agent to replace my DirecTV with a SuperDuperNetwork Quad package which included TV, Internet, Telephone, and Home Security. In the contract the monthly charge was $128.95 for the 1st year, ",001B000001LLaqrIAD
The internet service and phone service frequently went out. I requested help and was told a technician would come out and there would be no charge. It was discovered that the initial was incorrect and that we had a very poor signal due to a reversal of eq,001B000001LLaqsIAD
"I had no problem while I was using the service. The problem started when I closed the account, because of inter-state move. When I closed the account and went to the service center to return the equipment, they asked me for a switch that I've never receiv",001B000001LLaqtIAD
"SuperDuperNetwork is so terribly hard to get through and when you are able to spend the 5 minutes on the phone tree, they are not able to resolve the issue. My internet is drops and I am bumped offline and unable to use my smart tv or the cable in my hous",001B000001LLaquIAD
"We've been customers of SpecialtyMobility for about 6-7 months now, with horrible service from the get go. We have high speed internet, of about 7 Mbps, or at least, we're supposed to have that speed. My internet disconnects or crawls through speed THOUSA",001B000001LLaqvIAD
"My last two bills have been $158 and $190 for 50 mbps internet and basic cable plus latino package. YES, but the worst part is, I usually receive less than 10 mbps and sometimes a ridiculous reading of 1 or 2 mbps. I work from home and my internet disconn",001B000001LLaqwIAD
"So I bought my own modem because paying $10 a month to rent is a total waste for a $70 item. They took the $10 off charge the first month and then added it back on the next. I autopay and didn't look at my bill for 24 months. Then I see the charge, call t",001B000001LLaqxIAD
"Really, SuperDuperNetwork? You are going to charge me $5 more per month because you had to process my new customer request, all because your website wouldn't accept my valid social security number? You guys are running a scam. No wonder everyone hates you",001B000001LLaqyIAD
"A year ago I was attracted by their promise to bill $59 a month for internet and TV, but skeptical. Never got to experience that agreement. If you are late in prepaying your monthly installment they will call you up to 7 times in one day. Evidently forget",001B000001LLaqzIAD
Trying to contact SuperDuperNetwork (again!) about invoice questions as well as equipment failure. As usual I get the automated run-around and hang-up after punching in phone number and zip code repeatedly while stuck in an endless loop taking me back to ,001B000001LLar0IAD
"My wife spent three hours on the phone for them to fix our internet. It took them 3 hours to figure out we are on the slow internet service. Now the internet cuts out, wifi doesn't work. Technician came out and put a new cable on the ground, everything wa",001B000001LLar1IAD
"Very very slow service on weekends, holidays and after local schools let out. SuperDuperNetwork has badly oversold its capacity to serve its customers.",001B000001LLar2IAD
"Had connection problems and SuperDuperNetwork sent out tech 2 times never fixed, also never got any feedback. This all started happening when my 2 year contract was up and I was on a month to month charge. Called and got on a new contract and problems see",001B000001LLar3IAD
"The internet I pay for is awful. I pay a premium for what should be a premium service (blast internet speeds -- 50 Mbps), and don't receive anything close to acceptable. SuperDuperNetwork internet is an absolute scam.",001B000001LLar4IAD
